85,4.604605
86,1.301301
87,4.304304
88,23.123123
89,87.487487
90,12.212212
91,20.22022
92,4.404404
93,4.204204
94,1.201201
95,3.503504
96,0.700701
97,1.001001
98,1.001001
99,3.303303
100,1.401401
101,6.406406
102,24.224224
103,16.816817
104,6.406406
105,13.213213
106,1.901902
107,5.405405
108,1.001001
109,4.804805
110,1.601602
111,1.701702
112,0.2002
113,1.101101
114,1.101101
115,31.031031
116,12.812813
117,44.444444
118,15.715716
119,14.214214
120,2.902903
121,4.104104
122,1.401401
123,1.101101
124,1.301301
125,3.603604
126,0.600601
127,1.801802
128,3.703704
129,6.606607
130,5.705706
131,12.212212
132,4.004004
133,17.717718
134,3.203203
135,19.61962
136,3.303303
137,8.108108
138,1.001001
139,21.821822
140,2.302302
141,0.800801
142,2.602603
143,4.804805
144,2.102102
145,38.438438
146,12.712713
147,38.038038
148,11.811812
149,10.21021
150,3.103103
151,2.602603
152,0.500501
153,0.4004
154,15.915916
155,1.901902
156,0.2002
157,0.900901
158,1.501502
159,6.006006
160,30.830831
161,22.122122
162,5.005005
163,12.012012
164,2.702703
165,3.103103
166,3.103103
167,0.700701
168,0.3003
169,0.2002
170,0.1001
171,1.101101
172,0.800801
173,6.606607
174,3.503504
175,42.842843
176,8.908909
177,7.007007
178,2.602603
179,33.533534
180,5.705706
181,2.302302
182,0.4004
183,0.2002
184,0.1001
185,1.201201
186,0.700701
187,2.602603
188,4.104104
189,11.111111
190,26.326326
191,39.239239
192,19.81982
193,6.006006
194,1.401401
195,0.800801
196,0.3003
197,0.2002
199,0.2002
200,0.2002
201,1.301301
202,0.700701
203,25.525526
204,11.811812
205,12.812813
206,3.903904
207,5.305305
208,1.201201
209,12.412412
210,2.002002
211,0.700701
212,0.1001
213,0.3003
214,0.1001
215,0.3003
216,0.700701
217,3.403403
218,25.225225
219,50.750751
220,12.312312
221,10.11011
222,4.104104
223,2.802803
224,0.600601
225,0.3003
229,0.1001
230,0.1001
231,1.301301
232,2.802803
233,10.610611
234,2.902903
235,2.602603
236,2.102102
237,0.800801
238,0.3003
239,0.2002
240,0.1001
243,0.1001
245,0.2002
246,0.1001
247,2.002002
248,1.801802
249,98.498498
250,23.323323
251,8.208208
252,1.201201
253,1.201201
254,0.4004
255,0.1001
256,0.1001
257,0.1001
259,0.1001
261,0.3003
262,0.2002
263,4.304304
264,6.606607
265,5.505506
266,1.901902
267,0.600601
268,0.2002
269,0.2002
270,0.2002
271,0.2002
272,0.2002
273,0.2002
274,0.2002
275,0.3003
276,0.2002
277,0.600601
278,0.600601
279,25.425425
280,9.009009
281,3.303303
282,0.700701
283,0.2002
291,0.2002
292,1.401401
293,76.876877
294,23.923924
295,9.209209
296,1.801802
297,0.500501
298,0.3003
299,0.4004
300,0.600601
301,0.600601
302,0.600601
303,0.600601
304,0.600601
305,0.4004
306,0.3003
307,4.404404
308,89.88989
309,29.62963
310,11.511512
311,2.302302
312,0.500501
313,0.2002
314,0.3003
315,0.4004
316,0.4004
317,0.4004
318,0.4004
319,0.3003
320,0.1001
321,0.2002
322,2.302302
323,85.785786
324,29.129129
325,11.011011
326,2.202202
327,0.4004
328,0.2002
329,0.4004
330,0.600601
331,0.600601
332,0.600601
333,0.600601
334,0.500501
335,0.2002
336,0.1001
337,5.005005
338,100
339,30.530531
340,11.811812
341,2.302302
342,0.4004
343,0.1001
344,0.1001
346,0.1001
360,0.1001
362,0.1001
