81.06672,2403
81.06741,3117
81.0681,9762
81.06879,34673
81.06949,71508
81.07018,110541
81.07087,109728
81.07156,70438
81.07226,33520
81.07294,8873
81.07364,2529
81.07433,2434
81.07503,1911
81.07569,2069
81.07639,46
82.06378,938
82.06448,2229
82.06519,3547
82.0659,4065
82.0666,3416
82.06731,2005
82.06801,706
82.07153,739
82.07224,2164
82.07294,3843
82.07365,4569
82.07436,3860
82.07507,2350
82.07577,991
83.04709,1246
83.04781,5054
83.04852,12576
83.04924,20794
83.04996,23234
83.05067,15742
83.05139,7985
83.05211,1994
83.05283,225
83.08513,1467
83.08585,2449
83.08656,2728
83.08728,2089
83.088,1076
84.04301,815
84.04375,2011
84.04447,3124
84.0452,3390
84.04594,2609
84.04667,1328
85.02723,1245
85.02798,2934
85.02872,4213
85.02946,4142
85.0302,2884
85.03094,1405
85.06207,159
85.06281,1655
85.06355,7011
85.06429,14136
85.06504,21145
85.06578,20207
85.06653,12992
85.06728,6120
85.06802,1536
87.04208,547
87.04285,1995
87.04362,4126
87.0444,8032
87.04517,6651
87.04594,3131
87.04671,1236
91.04993,3650
91.05076,3756
91.05158,15099
91.05241,60563
91.05323,156365
91.05405,260057
91.05488,309086
91.0557,223745
91.05653,124521
91.05735,39658
91.05817,11286
91.059,4437
91.05982,2076
92.05444,24
92.05528,1950
92.05611,8835
92.05695,17240
92.05779,25435
92.05863,22483
92.05947,13509
92.0603,5406
92.06114,1931
92.06198,1731
92.06282,1443
93.06308,1458
93.06393,3690
93.06478,8114
93.06564,13770
93.06648,16041
93.06734,43196
93.06819,150823
93.06904,335569
93.06989,535519
93.07075,575006
93.07159,386713
93.07245,198330
93.0733,56816
93.07415,16294
93.075,11467
93.07585,8437
93.07671,3091
93.07756,1027
94.06994,512
94.0708,4083
94.07167,17430
94.07253,33574
94.0734,48765
94.07426,43134
94.07513,26538
94.076,11376
94.07686,4416
94.07773,3445
94.07874,3687
94.07961,2280
94.08047,1013
95.04523,3698
95.0461,7050
95.04699,22074
95.04787,68533
95.04874,122101
95.04962,165902
95.0505,135921
95.05138,80579
95.05226,28876
95.05314,6677
95.05402,1521
95.05484,1798
95.05572,519
95.08214,1215
95.08302,4670
95.08389,17301
95.08477,35917
95.08566,55658
95.08653,55816
95.08741,35921
95.08829,17075
95.08917,4128
95.09005,645
96.04263,784
96.04353,1895
96.04442,2987
96.04531,3373
96.0462,3000
96.0471,2376
96.04799,1827
96.04977,242
96.05067,3803
96.05157,9174
96.05246,14909
96.05335,14477
96.05424,9062
96.05514,4081
96.05603,1116
96.05692,1150
96.05782,2623
96.05871,2791
96.0596,1823
96.06049,573
96.07835,722
96.07925,2407
96.08015,4480
96.08104,7635
96.08193,5344
96.08282,2794
96.08372,1329
96.0864,907
96.08729,1563
96.08819,2333
96.08908,2861
96.08997,2815
96.09087,2097
96.09176,1021
97.06151,370
97.06242,1814
97.06332,6824
97.06423,13559
97.06513,20141
97.06604,18975
97.06695,11891
97.06786,5048
97.06876,730
99.04221,1369
99.04314,2695
99.04408,3854
99.04501,4121
99.04595,3223
99.04688,1737
99.04782,582
99.07868,1407
99.07962,2189
99.08056,2345
99.08149,1857
99.08243,1110
103.05225,2427
103.05325,6175
103.05424,9902
103.05523,9927
103.05622,6650
103.05721,2146
103.05821,643
105.06189,550
105.06291,3076
105.06393,7560
105.06496,10390
105.06598,16098
105.067,50538
105.06802,165050
105.06905,311667
105.07006,452926
105.07108,408456
105.07211,251681
105.07313,106907
105.07415,28011
105.07517,8691
105.07619,7637
105.07722,3267
105.07818,3496
106.06914,1007
106.07018,4426
106.07121,15591
106.07224,30719
106.07328,45991
106.07432,43960
106.07536,27879
106.07639,12639
106.07742,3009
106.07846,628
107.04566,1117
107.04671,4523
107.04776,12755
107.04881,21701
107.04987,26207
107.05092,19371
107.05196,11267
107.05302,3932
107.07722,6048
107.07827,11692
107.07932,29953
107.08038,44576
107.08143,66500
107.08247,196456
107.08353,637593
107.08458,1220241
107.08563,1796075
107.08668,1653946
107.08773,1028801
107.08878,451228
107.08984,119078
107.09089,35707
107.09193,31292
107.09299,17336
107.09404,5298
107.09509,123
108.08053,70
108.0816,2138
108.08266,3698
108.08372,4263
108.08479,7593
108.08585,25319
108.08692,81515
108.08799,149419
108.08906,211127
108.09012,183445
108.09119,111562
108.09225,45519
108.09332,12063
108.09438,2878
108.09545,1119
109.02565,1106
109.02673,2049
109.02781,2904
109.02889,3064
109.02997,2219
109.03105,913
109.0581,615
109.05918,2605
109.06026,3716
109.06134,10056
109.06242,34586
109.0635,74475
109.06458,117275
109.06566,121332
109.06674,79445
109.06783,39313
109.0689,10423
109.06998,2356
109.07106,2027
109.07214,1892
109.07318,2645
109.07426,34
109.09371,4578
109.0948,3425
109.09595,3801
109.09703,5630
109.09811,17766
109.09919,57650
109.10027,107456
109.10135,154590
109.10243,137781
109.10352,84371
109.1046,34913
109.10567,8605
109.10676,2232
109.10784,1860
109.10892,281
110.05878,1547
110.05988,2805
110.06097,3423
110.06207,2880
110.06316,1733
110.06425,364
110.06535,1622
110.06644,5063
110.06754,8687
110.06863,11009
110.06973,7925
110.07082,4030
110.07192,1094
110.1002,412
110.1013,1849
110.1024,6975
110.10349,13390
110.10459,19202
110.10569,16508
110.10678,9914
110.10788,4127
110.10898,929
111.04003,711
111.04115,1870
111.04225,5564
111.04337,9925
111.04447,12174
111.04559,8467
111.04669,4244
111.04781,819
111.07675,445
111.07787,2936
111.07897,8039
111.08009,13567
111.08119,15262
111.08231,10441
111.08341,5470
111.08453,1158
113.05598,1292
113.05712,5340
113.05826,11787
113.0594,19108
113.06054,19807
113.06168,12644
113.06282,5913
113.06396,1531
115.05045,2377
115.05162,7389
115.0528,12464
115.05396,13813
115.05514,9583
115.0563,5202
115.05748,1623
115.05865,677
117.06574,759
117.06694,4979
117.06815,10891
117.06934,16789
117.07055,16370
117.07175,10811
117.07295,5473
117.07415,1768
117.07536,857
118.07343,1180
118.07465,2719
118.07587,6531
118.07708,9515
118.0783,9849
118.07951,6807
118.08073,3447
118.08195,1120
119.04445,1534
119.04568,7497
119.04691,24140
119.04815,42263
119.04938,56346
119.05061,44682
119.05184,25961
119.05308,8944
119.05431,2007
119.05554,131
119.05678,427
119.05801,2674
119.05924,6389
119.06048,7759
119.06171,4793
119.06294,3220
119.06418,1444
119.07529,323
119.07653,1585
119.07776,1914
119.07899,4490
119.08022,6060
119.08146,16271
119.08269,55000
119.08392,117320
119.08516,183949
119.08639,190922
119.08762,125979
119.08885,62975
119.09009,17564
119.09132,4513
119.09255,3088
119.09379,1991
119.09499,3095
119.09622,447
120.04873,498
120.04997,1688
120.05122,3357
120.05247,4096
120.05372,3362
120.05496,1944
120.05621,814
120.08368,548
120.08492,7292
120.08617,16097
120.08742,25046
120.08867,25868
120.08992,18806
120.09116,11483
120.09241,5760
120.09367,1156
121.0266,1459
121.02785,2392
121.02912,2878
121.03038,2561
121.03165,1517
121.0545,289
121.05576,1694
121.05702,2045
121.05829,3821
121.05956,5356
121.06081,15125
121.06208,50152
121.06334,102047
121.06461,157241
121.06587,156132
121.06713,99765
121.0684,47006
121.06966,11908
121.07092,3156
121.07219,2900
121.07345,2079
121.0746,3420
121.07587,106
121.09634,943
121.0976,2835
121.09886,9222
121.10013,17639
121.10139,25866
121.10266,22851
121.10392,13452
121.10519,4925
121.10645,653
122.06365,1019
122.06493,4546
122.06621,11570
122.06749,19331
122.06877,21372
122.07005,14163
122.07133,7122
122.07261,1780
122.07388,204
122.10216,1452
122.10344,2718
122.10472,3066
122.106,2159
122.10728,856
123.03405,606
123.03535,3908
123.03664,2531
123.03793,2482
123.03933,4913
123.04063,16001
123.04192,45409
123.04321,76579
123.04451,96915
123.0458,73766
123.0471,42340
123.04839,13015
123.04968,2751
123.05098,421
123.0756,76
123.07689,2855
123.07819,9918
123.07948,17316
123.08078,23141
123.08207,18654
123.08337,10958
123.08466,3452
123.08596,578
123.10787,3320
123.10916,2213
123.11046,2105
123.11182,3693
123.11311,12786
123.11441,40113
123.11571,71112
123.117,97038
123.1183,80527
123.11959,47998
123.12089,17594
123.12218,4093
123.12348,937
124.0487,1363
124.05,2943
124.05132,4968
124.05263,8428
124.05394,4797
124.05524,1322
124.07229,1490
124.0736,5041
124.07491,8444
124.07622,9880
124.07753,7131
124.07884,3853
124.08015,1048
124.08147,1496
124.08278,3044
124.08408,3737
124.0854,2823
124.08671,1290
124.11556,714
124.11687,2089
124.11818,5642
124.11949,9705
124.1208,11053
124.12212,7101
124.12343,3173
124.12474,957
125.05605,1400
125.05737,5450
125.05869,10101
125.06002,13617
125.06135,10647
125.06268,6147
125.064,2245
125.06533,892
127.07257,1157
127.07393,2303
127.07529,2845
127.07664,2512
127.078,1639
127.07936,718
128.05792,725
128.0593,3920
128.06067,7201
128.06204,10007
128.06342,8391
128.0648,4985
128.06618,1066
131.07964,1020
131.08105,3841
131.08247,13641
131.08391,27317
131.08533,41382
131.08675,38583
131.08818,23746
131.0896,10250
131.09102,2297
131.09245,561
133.02403,1117
133.02548,2592
133.02693,3952
133.0284,4374
133.02985,3733
133.03131,2448
133.03276,1143
133.06171,1209
133.06317,7250
133.06462,13749
133.06607,18969
133.06754,16931
133.06898,11130
133.07045,4715
133.0719,1012
133.08961,1018
133.09106,9452
133.09253,27326
133.09398,36980
133.09544,73727
133.09689,234354
133.09836,716694
133.09981,1266906
133.10127,1717956
133.10272,1410459
133.10419,840162
133.10564,308639
133.1071,78513
133.10855,23054
133.11,20655
133.11147,5450
134.0943,1138
134.09576,3932
134.09724,5280
134.09871,11197
134.10019,37012
134.10165,113584
134.10313,199657
134.1046,268728
134.10608,219460
134.10754,130759
134.10902,48538
134.1105,12476
134.11197,2374
134.11345,898
135.0752,1076
135.07668,7155
135.07817,23848
135.07967,40878
135.08115,53578
135.08264,42671
135.08412,25432
135.08562,8145
135.08711,2517
135.10458,6836
135.10606,13616
135.10756,32332
135.10905,48076
135.11053,69683
135.11203,202476
135.11351,659413
135.11501,1271658
135.1165,1884048
135.11798,1752676
135.11948,1094623
135.12097,486204
135.12245,128893
135.12395,38495
135.12544,33198
135.12692,18278
135.12842,4859
135.1299,113
136.07945,786
136.08096,2334
136.08246,4227
136.08397,7708
136.08548,6231
136.08698,3053
136.08849,1350
136.10963,453
136.11115,3455
136.11264,5168
136.11415,11680
136.11566,39780
136.11717,122564
136.11867,216602
136.12018,294074
136.12169,243061
136.12318,145546
136.12469,54505
136.12621,13505
136.12772,3098
136.12921,2632
136.13072,129
137.05147,1165
137.05299,1821
137.0545,7462
137.05603,27406
137.05756,58903
137.05908,92655
137.06059,96834
137.06212,64213
137.06364,32265
137.06517,8723
137.06668,2728
137.06805,3994
137.06958,5795
137.07111,6229
137.07263,2935
137.07414,1469
137.08485,2483
137.08636,3041
137.08789,4137
137.08942,4418
137.09094,12126
137.09247,42598
137.09398,87634
137.0955,135017
137.09703,133939
137.09856,85941
137.10007,40753
137.10159,10605
137.10312,2945
137.1046,2982
137.10612,2395
137.10765,2469
138.05978,1302
138.06133,3264
138.06287,7309
138.06441,7849
138.06593,5411
138.06747,2405
138.06902,903
138.09366,875
138.0952,3447
138.09674,10032
138.09828,17026
138.09982,20614
138.10136,15082
138.10291,8557
138.10445,2341
138.12444,1378
138.12598,2893
138.12752,4040
138.12906,3828
138.1306,2416
138.13214,959
139.06909,994
139.07065,2067
139.0722,6286
139.07376,12739
139.0753,19653
139.07686,18494
139.07841,11007
139.07997,4153
139.08153,507
139.10899,967
139.11055,1798
139.11211,2248
139.11366,1831
139.11522,851
139.75711,1329
139.75868,1728
139.76025,1887
139.76181,1729
139.76338,1102
141.0498,1589
141.05139,6320
141.05298,11576
141.05457,16448
141.05617,14552
141.05775,8827
141.05934,3306
141.06093,688
143.07846,850
143.08009,2531
143.08171,8014
143.08333,17064
143.08496,26746
143.08658,28777
143.08821,19183
143.08983,9304
143.09145,1849
144.08504,1612
144.08667,3377
144.08832,4502
144.08995,4252
144.0916,2912
144.09323,1390
146.0659,872
146.06758,3444
146.06924,10846
146.07092,19422
146.0726,26586
146.07428,22358
146.07594,13424
146.07762,4842
146.0793,967
147.0739,1606
147.07559,2261
147.07729,2620
147.07898,2376
147.08067,1561
147.08743,1120
147.08913,2183
147.09082,3081
147.09251,2984
147.09421,1817
147.0959,565
149.05635,1312
149.05807,1867
149.0598,2210
149.06154,1959
149.06326,1117
149.09088,1087
149.09261,2977
149.09433,6115
149.09607,8963
149.09779,7271
149.09952,2906
149.10124,979
150.05215,714
150.05389,1764
150.05563,2199
150.05737,1734
150.05913,902
151.03331,648
151.03506,1961
151.03682,3344
151.03859,3923
151.04034,3375
151.04211,2062
151.04387,794
151.06912,311
151.07088,3427
151.07265,10861
151.0744,18461
151.07616,23626
151.07793,18349
151.07968,10574
151.08145,2886
151.08321,508
151.10034,1514
151.1021,3333
151.10387,4930
151.10562,14719
151.10738,50593
151.10915,109902
151.1109,174219
151.11267,184023
151.11443,121981
151.1162,60917
151.11795,16576
151.11972,4693
151.12148,3877
151.12325,2917
151.12489,4017
151.12666,2
152.06502,490
152.06679,4095
152.06857,8548
152.07036,12222
152.07213,10033
152.07391,5961
152.07568,2331
152.07747,781
152.10237,1825
152.10416,6075
152.10593,8920
152.10771,2986
152.11125,5519
152.11304,8258
152.11481,14557
152.11659,21174
152.11838,18905
152.12015,10839
152.12193,3201
153.08577,603
153.08757,1737
153.08937,3057
153.09116,3557
153.09296,2695
153.09476,1216
153.12172,811
153.1235,4287
153.12531,9082
153.12711,13758
153.12891,11871
153.13069,6908
153.13249,2464
153.13429,914
161.07916,664
161.0811,5672
161.08304,11565
161.08499,22035
161.08693,25562
161.08887,66457
161.09081,230881
161.09274,569177
161.09468,936562
161.09662,1090616
161.09856,776248
161.10049,423169
161.10245,128010
161.10439,34621
161.10632,17540
161.10826,12702
161.1102,1650
162.08455,203
162.0865,1933
162.08847,4634
162.09042,5662
162.09238,13762
162.09435,45539
162.0963,106148
162.09825,171821
162.1002,193254
162.10217,134305
162.10413,71232
162.10608,20210
162.10805,4540
162.11,2356
162.11195,1698
162.1138,4748
162.11575,22
164.0777,739
164.07968,1677
164.08168,2358
164.08368,2494
164.08566,2062
164.08766,1227
165.0472,980
165.04921,2104
165.05122,6301
165.05324,10766
165.05525,14369
165.05725,11528
165.05927,6609
165.06128,2009
165.06329,890
167.06039,1267
167.06245,3659
167.0645,13109
167.06654,36234
167.06859,61393
167.07065,75817
167.07269,55881
167.07474,31223
167.07678,9400
167.07884,2288
167.08089,891
167.09921,782
167.10127,2891
167.10332,6221
167.10536,9977
167.10742,11353
167.10947,8009
167.11151,4237
167.11356,912
168.06639,639
168.06845,1942
168.07053,5558
168.07259,9633
168.07466,10984
168.07672,7175
168.0788,3311
168.08086,1249
179.08095,15481
179.08322,696
179.08789,13770
179.09016,25520
179.09244,58883
179.09471,85664
179.09698,121663
179.09926,358988
179.10153,1180616
179.10381,2277979
179.10608,3372314
179.10835,3128253
179.11063,1951839
179.1129,864186
179.11517,231872
179.11745,74519
179.11972,66300
179.12199,38779
179.12427,13767
179.12654,1881
180.06015,1528
180.06244,4662
180.06473,8625
180.06702,10003
180.06932,6419
180.07161,2700
180.0739,979
180.097,7590
180.09929,13384
180.10159,38780
180.10388,128448
180.10617,317905
180.10846,523999
180.11076,620216
180.11305,448107
180.11534,247170
180.11763,74767
180.11993,17601
180.12222,5398
180.12451,2176
180.13121,2417
180.13351,12672
180.1358,33008
180.13809,40248
180.1404,33552
180.14268,21769
180.14497,9323
180.14726,1829
197.08792,12875
197.0959,9055
197.09853,17678
197.10115,49615
197.10378,70007
197.1064,129273
197.10902,414131
197.11165,1306232
197.11427,2367519
197.1169,3299566
197.11952,2806996
197.12215,1694631
197.12477,664690
197.1274,175489
197.13002,57005
197.13266,49789
197.13528,16673
